date,method,plan_cost_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,mean_reserve_kw,soc_start_kwh,soc_end_kwh
2025-12-10,m3,58740.28644103638,63228.326276733125,7294.052206330802,70522.37848306392,1757.3433023618534,96.04106499999983,1200.0,1200.0000000000018
2025-12-11,m3,58173.64473002352,58917.729572850905,9253.304173305136,68171.03374615604,2245.3112978390172,95.86112499999987,1200.0000000000018,1200.0
2025-12-12,m3,27545.999521113255,31807.62404711944,6767.559762646843,38575.183809766284,2633.45466442043,95.84417500000012,1200.0,1200.0000000000018
2025-12-13,m3,25106.823068260986,26995.83428859741,11281.892029823397,38277.726318420806,3136.024348656852,95.6209,1200.0000000000018,1200.0000000000018
2025-12-14,m3,58587.52084177018,65280.29460197027,5848.486859661563,71128.78146163184,1176.1851648626491,95.29348499999998,1200.0000000000018,1199.9999999999982
2025-12-15,m3,59336.75409913197,66897.90421916917,4150.15143657277,71048.05565574193,860.9896096458838,94.65169499999988,1199.9999999999982,1200.0000000000036
2025-12-16,m3,59267.904387592396,60957.783260110424,8525.674649412571,69483.457909523,1750.6445232957753,94.12645500000002,1200.0000000000036,1199.9999999999982
2025-12-17,m3,58747.47515045371,58623.20981292055,10330.389185897187,68953.59899881773,2476.7690089677308,93.77716250000017,1199.9999999999982,1200.0
2025-12-18,m3,58321.19237641648,62306.92748289964,7144.860148783806,69451.78763168344,1594.3923576079237,93.4907750000001,1200.0,1200.0000000000018
2025-12-19,m3,29227.12213053351,33024.32864371575,3796.251400467982,36820.580044183735,1496.5114014306287,93.2344850000001,1200.0000000000018,1200.0
2025-12-20,m3,25411.76142468955,26364.13726305614,8423.314977626711,34787.45224068285,2677.5329364155173,93.12677499999991,1200.0,1199.9999999999982
2025-12-21,m3,58298.87953636479,60823.46086764884,10519.018850367358,71342.4797180162,2477.4132358923316,92.96772249999998,1199.9999999999982,1200.0
2025-12-22,m3,59338.74915638609,63164.086984516165,7093.559367911549,70257.64635242772,1522.47618666569,92.98132749999994,1200.0,1200.0
2025-12-23,m3,59313.341075776436,59606.81472755002,6754.874022665811,66361.68875021584,1434.2773734775114,92.876725,1200.0,1200.0
2025-12-24,m3,57404.385744542335,59525.27556835444,10776.756944778135,70302.03251313258,2402.5158745568183,92.8373299999999,1200.0,1200.0
2025-12-25,m3,57595.20324074055,62692.55012881252,7860.915697164596,70553.46582597712,1699.910060199043,93.05923249999992,1200.0,1199.9999999999982
2025-12-26,m3,28663.094952064876,32200.145091070903,3798.5257373155755,35998.67082838648,1403.9866662719446,93.51171750000009,1199.9999999999982,1200.0000000000055
2025-12-27,m3,25438.257831147355,28169.44529356397,5882.639055916663,34052.08434948063,1849.4096175411255,93.63420250000014,1200.0000000000055,1200.0
2025-12-28,m3,58421.19407938617,60603.793220053114,6722.848491668623,67326.64171172174,1406.3608738233627,93.80643749999996,1200.0,1200.0000000000018
2025-12-29,m3,58777.3348034296,64149.95039100098,4105.776150853722,68255.7265418547,877.4258524326738,93.37956750000005,1200.0000000000018,1200.0000000000018
2025-12-30,m3,58418.09660511513,60120.78499351678,5223.3193809779395,65344.104374494724,1145.2720366028407,93.11237250000002,1200.0000000000018,1200.0
2025-12-31,m3,59775.380623776706,62252.92978937388,12081.840942004023,74334.7707313779,2858.7365609606986,93.75057499999994,1200.0,6000.0
